1	1	1	8.872506980865365
2	1	0	5.632114654327354
3	1	1	3.333333333333333
4	1	1	4.321552596057855
5	1	1	3.3361566693899176
6	1	1	5.6339640918198075
12	1	1	2.121405266213192
14	1	1	3.333333333333333
16	1	1	4.3111216089728694
25	1	1	3.336826519364819
28	1	0	3.333333333333333
58	1	1	4.3111216089728694
68	1	1	4.3111216089728694
116	1	0	3.366867090305694
126	1	0	2.121405266213192
128	1	0	3.333333333333333
130	1	0	3.333333333333333
139	1	1	3.9577120833471513
142	1	1	4.3111216089728694
145	1	1	4.4833436258422985
147	1	1	4.827136253594146
148	1	1	8.878557532990584
150	1	1	5.476455403675199
153	1	0	2.4272660357518507
158	1	1	3.333333333333333
162	1	1	5.999999999999998
166	1	0	4.492074157672552
171	1	0	3.333333333333333
173	1	1	3.333333333333333
176	1	0	3.394458042385273
177	1	0	2.277041982759555
182	1	1	3.3444444444444468
183	1	0	3.639607392357497
184	1	1	2.7365667574931964
187	1	0	3.333333333333333
188	1	1	3.333497614637098
189	1	1	3.0106390021623253
190	1	0	4.3111216089728694
191	1	1	3.3385659188930754
192	1	1	3.333333333333333
194	1	1	4.3111216089728694
195	1	0	4.3111216089728694
196	1	1	3.333333333333333
197	1	0	3.333333333333333
198	1	1	2.298300522411535
199	1	1	3.185979412778105
200	1	0	4.3111216089728694
201	1	1	2.145068086169028
202	1	0	2.145068086169028
203	1	1	4.4186450562255715
205	1	1	2.7784777709485846
208	1	1	4.3111216089728694
209	1	1	4.3111216089728694
212	1	0	3.333333333333333
214	1	1	3.333333333333333
215	1	0	3.3333709441216546
220	1	1	7.249208534614331
233	1	1	3.333333333333333
236	1	1	3.333333333333333
240	1	1	4.3111216089728694
241	1	0	4.3111216089728694
251	1	1	3.4474495071351545
261	1	1	2.107913118749166
262	1	0	4.3111216089728694
269	1	1	4.82082854296409
274	1	1	3.333333333333333
276	1	0	4.491743773185441
279	1	1	3.3403176032131805
283	1	1	5.628645837801616
284	1	1	7.968047164076535
288	1	1	4.3111216089728694
291	1	1	7.083160256315401
292	1	1	3.996461298665747
299	1	0	3.333333333333333
302	1	1	4.491999327758993
315	1	1	3.2471922870893253
316	1	1	4.370163714913715
317	1	1	8.856545915489736
326	1	-1	3.9417929522126958
327	1	0	3.333333333333333
328	1	0	3.333333333333333
330	1	0	3.333333333333333
336	1	0	3.4335133218351066
337	1	1	4.3111216089728694
340	1	0	1.800669371196761
348	1	0	3.333333333333333
362	1	0	3.794268160996801
365	1	0	2.4272660357518507
379	1	0	4.3111216089728694
385	1	1	8.873551099993778
